Kingdom	Phylum	Class	Order	Family	Genus	Species
asv247	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv248	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade	NA
asv249	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Algicola	NA
asv250	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
asv251	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA
asv252	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv253	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA	NA
asv254	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
asv255	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
asv256	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	NA
asv257	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	NA
asv258	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv259	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
asv260	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv261	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	NA
asv262	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
asv263	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
asv264	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
asv265	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv266	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv267	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Trichodesmium IMS101	erythraeum
asv268	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA	NA
asv269	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	NA
asv270	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
asv271	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv272	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA
asv273	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02 marine group	NA
asv274	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv275	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv276	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis	NA
asv277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maritimibacter	NA
asv278	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv279	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
asv280	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv281	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella	marina
asv282	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	phenolica
asv283	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Sinobacterium	NA
asv284	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
asv285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NA
asv286	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	NA
asv287	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	fortis
asv288	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
asv289	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv290	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv291	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
asv292	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv293	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv294	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv295	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
asv296	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv297	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA	NA
asv298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv299	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv300	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleibacter	NA
asv301	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Psychrosphaera	NA
asv302	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Trichodesmium IMS101	NA
asv303	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv304	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv305	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	SUP05 cluster	NA
asv306	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv307	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	donghaensis
asv308	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA
asv309	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
asv310	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv311	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
asv312	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
asv313	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aliiglaciecola	NA
asv314	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75 clade	NA
asv315	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv316	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv317	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv318	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	NA
asv319	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv320	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
asv321	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
asv322	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv323	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	NA
asv325	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv326	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA
asv327	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA	NA
asv328	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv329	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv330	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NA
asv331	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv332	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	persicus
asv333	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	NA
asv334	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv335	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	NA	NA	NA
asv336	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv337	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	NA
asv338	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv339	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv340	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv341	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv342	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv343	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
asv344	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA	NA
asv345	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv346	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	spongiae
asv347	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
asv348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	NA
asv349	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv350	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv351	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
asv352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	NA
asv353	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
asv354	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv355	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aliiglaciecola	NA
asv356	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv357	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv358	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC AAA164-E04	NA
asv359	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv360	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
asv361	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv362	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacter	marinus
asv363	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	NA
asv364	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	NA
asv365	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	NA
asv366	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv367	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oceanobacter	NA
asv368	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA	NA
asv369	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA
asv370	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	NA
asv371	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv372	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv373	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	NA
asv374	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv375	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv376	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Zhongshania	NA
asv377	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv378	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv379	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	NA
asv380	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	NA
asv381	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv382	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	NA
asv383	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv384	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	NA
asv385	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116 clade	NA	NA
asv386	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
asv387	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv388	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv389	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75 clade	NA
asv390	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	penaeicida
asv391	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA
asv392	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA	NA
asv393	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	NA
asv394	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA
asv395	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
asv396	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv397	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA	NA
asv398	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis	NA
asv399	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	mediterranei
asv400	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv401	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
asv402	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	crassostreae
asv403	Bacteria	Proteobacteria	Gammaproteobacteria	SS1-B-07-19	NA	NA	NA
asv404	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv405	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv406	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv407	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA
asv408	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv409	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	tubiashii
asv410	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	NA
asv411	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv412	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv413	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv414	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv415	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv416	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv417	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA
asv418	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv419	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aliiglaciecola	NA
asv420	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv421	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
asv422	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter	NA
asv423	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv424	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
asv425	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv426	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter	NA
asv427	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv428	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudophaeobacter	NA
asv429	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
asv430	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aureitalea	marina
asv431	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	NA
asv432	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv433	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	NA	NA
asv434	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA
asv435	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv436	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA	NA	NA
asv437	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA
asv438	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv439	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv440	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv441	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	NA	NA
asv442	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
asv443	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv444	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv445	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv446	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA	NA
asv447	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv448	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA
asv449	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	pachastrellae
asv450	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	NA
asv451	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv452	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
asv453	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv454	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv455	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv456	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	crassostreae
asv457	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv458	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	jejuense
asv459	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oceanospirillaceae	Oceanospirillum	NA
asv460	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	SUP05 cluster	NA
asv461	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	spongiae
asv462	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
asv463	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv464	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	NA
asv465	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv466	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv467	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv468	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
asv469	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	caribbeanicus
asv470	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv471	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
asv472	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis	NA
asv473	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea	coralli
asv474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA	NA
asv475	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv476	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	SUP05 cluster	NA
asv477	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
asv478	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv479	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	NA
asv480	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv481	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv483	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv484	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	NA
asv485	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv486	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
